transaction_id,customer_id,transaction_amount,recovery_probability,priority_score,priority,recommended_channel,strategy,recovery_action,expected_recovery_value,reason,message,recovered,money_recovered,probability_bucket
txn_001984,cust_0504,19574.31,0.7712,0.743,MEDIUM,email,standard_recovery,checkout_reminder,15095.71,"MEDIUM priority because of moderate recovery probability, high customer reliability, low recovery friction.","Subject: Action needed for your payment

Hi! You were almost done with your purchase of ₹19,574.31. Complete your checkout whenever you're ready.",1,19574.31,70-80%
txn_001985,cust_0718,23027.86,0.8419,0.7332,MEDIUM,email,standard_recovery,mandate_reactivation,19387.16,"MEDIUM priority because of high recovery probability, high customer reliability.","Subject: Action needed for your payment

Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.",1,23027.86,80-90%
txn_001986,cust_0562,5567.34,0.926,0.8976,HIGH,whatsapp,aggressive_recovery,subscription_reactivation,5155.36,"HIGH priority because of high recovery probability, high customer intent, high customer reliability, strong contactability.","Hi! Your subscription payment of ₹5,567.34 needs attention. Please update your payment details to reactivate your subscription.

Reply to this message if you need help.",1,5567.34,90-100%
txn_001988,cust_0611,46591.26,0.632,0.6221,MEDIUM,sms,standard_recovery,retry_payment,29445.68,MEDIUM priority because of moderate recovery probability.,"Hi! Your payment of ₹46,591.26 could not be completed. Please try the payment again using your preferred payment method.",0,0.0,60-70%
txn_001989,cust_0469,35270.01,0.6872,0.8139,HIGH,sms,assisted_recovery,payment_recovery,24237.55,"HIGH priority because of moderate recovery probability, strong contactability.","Hi! We noticed an issue with your payment of ₹35,270.01. Please review your payment and try again.",1,35270.01,60-70%
txn_001990,cust_0793,48301.53,0.8844,0.9177,HIGH,whatsapp,aggressive_recovery,payment_recovery,42717.87,"HIGH priority because of high recovery probability, high customer reliability.","Hi! We noticed an issue with your payment of ₹48,301.53. Please review your payment and try again.

Reply to this message if you need help.",1,48301.53,80-90%
txn_001994,cust_0439,24071.42,0.7381,0.8836,HIGH,sms,assisted_recovery,checkout_reminder,17767.12,"HIGH priority because of moderate recovery probability, strong contactability, low recovery friction.","Hi! You were almost done with your purchase of ₹24,071.42. Complete your checkout whenever you're ready.",1,24071.42,70-80%
txn_001995,cust_0393,35800.45,0.458,0.7022,MEDIUM,whatsapp,standard_recovery,checkout_reminder,16396.61,"MEDIUM priority because of low recovery probability, strong contactability.","Hi! You were almost done with your purchase of ₹35,800.45. Complete your checkout whenever you're ready.

Reply to this message if you need help.",1,35800.45,<50%
txn_001996,cust_0238,9176.03,0.848,0.8262,HIGH,whatsapp,aggressive_recovery,checkout_reminder,7781.27,"HIGH priority because of high recovery probability, high customer intent, strong contactability.","Hi! You were almost done with your purchase of ₹9,176.03. Complete your checkout whenever you're ready.

Reply to this message if you need help.",1,9176.03,80-90%
txn_001997,cust_0116,36227.64,0.8253,0.8563,HIGH,whatsapp,aggressive_recovery,payment_reminder,29898.67,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! We noticed that your payment of ₹36,227.64 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.

Reply to this message if you need help.",1,36227.64,80-90%
txn_002000,cust_0278,19975.18,0.7315,0.7462,MEDIUM,whatsapp,standard_recovery,checkout_reminder,14611.84,"MEDIUM priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! You were almost done with your purchase of ₹19,975.18. Complete your checkout whenever you're ready.

Reply to this message if you need help.",0,0.0,70-80%
txn_002002,cust_0080,4917.98,0.9281,0.8197,HIGH,email,aggressive_recovery,mandate_reactivation,4564.38,"HIGH priority because of high recovery probability, strong contactability.","Subject: Action needed for your payment

Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.",1,4917.98,90-100%
txn_002003,cust_0358,48479.97,0.8342,1.0016,HIGH,sms,aggressive_recovery,subscription_reactivation,40441.99,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! Your subscription payment of ₹48,479.97 needs attention. Please update your payment details to reactivate your subscription.",1,48479.97,80-90%
txn_002005,cust_0073,17462.09,0.7944,0.8656,HIGH,email,assisted_recovery,checkout_reminder,13871.88,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! You were almost done with your purchase of ₹17,462.09. Complete your checkout whenever you're ready.",1,17462.09,70-80%
txn_002007,cust_0623,26826.8,0.5243,0.5381,LOW,sms,low_cost_recovery,payment_recovery,14065.29,LOW priority because of low recovery probability.,"Hi! We noticed an issue with your payment of ₹26,826.80. Please review your payment and try again.",0,0.0,50-60%
txn_002008,cust_0245,17959.05,0.8053,0.7361,MEDIUM,whatsapp,standard_recovery,payment_reminder,14462.42,MEDIUM priority because of high recovery probability.,"Hi! We noticed that your payment of ₹17,959.05 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.

Reply to this message if you need help.",0,0.0,80-90%
txn_002011,cust_0236,37254.05,0.6192,0.7647,HIGH,sms,assisted_recovery,checkout_reminder,23067.71,"HIGH priority because of moderate recovery probability, strong contactability.","Hi! You were almost done with your purchase of ₹37,254.05. Complete your checkout whenever you're ready.",1,37254.05,60-70%
txn_002012,cust_0339,1116.75,0.7801,0.609,MEDIUM,email,standard_recovery,payment_reminder,871.18,"MEDIUM priority because of moderate recovery probability, high customer reliability.","Subject: Action needed for your payment

Hi! We noticed that your payment of ₹1,116.75 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,1116.75,70-80%
txn_002018,cust_0293,21384.31,0.8105,0.7904,HIGH,email,aggressive_recovery,checkout_reminder,17331.98,"HIGH priority because of high recovery probability, high customer intent, high customer reliability.","Subject: Action needed for your payment

Hi! You were almost done with your purchase of ₹21,384.31. Complete your checkout whenever you're ready.",1,21384.31,80-90%
txn_002019,cust_0419,41394.21,0.6515,0.8606,HIGH,email,assisted_recovery,retry_payment,26968.33,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! Your payment of ₹41,394.21 could not be completed. Please try the payment again using your preferred payment method.",1,41394.21,60-70%
txn_002020,cust_0092,39080.16,0.9268,0.9579,HIGH,sms,aggressive_recovery,payment_recovery,36219.49,"HIGH priority because of high recovery probability, high customer intent.","Hi! We noticed an issue with your payment of ₹39,080.16. Please review your payment and try again.",1,39080.16,90-100%
txn_002021,cust_0736,46404.05,0.7648,0.8453,HIGH,sms,assisted_recovery,payment_recovery,35489.82,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! We noticed an issue with your payment of ₹46,404.05. Please review your payment and try again.",1,46404.05,70-80%
txn_002023,cust_0145,20508.59,0.8106,0.9088,HIGH,whatsapp,aggressive_recovery,payment_recovery,16624.26,"HIGH priority because of high recovery probability, high customer reliability, strong contactability, low recovery friction.","Hi! We noticed an issue with your payment of ₹20,508.59. Please review your payment and try again.

Reply to this message if you need help.",1,20508.59,80-90%
txn_002028,cust_0612,7011.61,0.8684,0.7878,HIGH,sms,aggressive_recovery,payment_recovery,6088.88,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! We noticed an issue with your payment of ₹7,011.61. Please review your payment and try again.",1,7011.61,80-90%
txn_002029,cust_0192,33589.57,0.7393,0.8474,HIGH,whatsapp,assisted_recovery,checkout_reminder,24832.77,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! You were almost done with your purchase of ₹33,589.57. Complete your checkout whenever you're ready.

Reply to this message if you need help.",0,0.0,70-80%
txn_002030,cust_0328,46810.62,0.8515,1.0301,HIGH,sms,aggressive_recovery,retry_payment,39859.24,"HIGH priority because of high recovery probability, high customer intent, high customer reliability, strong contactability.","Hi! Your payment of ₹46,810.62 could not be completed. Please try the payment again using your preferred payment method.",1,46810.62,80-90%
txn_002032,cust_0739,28101.99,0.7893,0.8234,HIGH,email,assisted_recovery,payment_reminder,22180.9,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! We noticed that your payment of ₹28,101.99 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",0,0.0,70-80%
txn_002034,cust_0258,4857.46,0.8637,0.7787,HIGH,whatsapp,aggressive_recovery,payment_recovery,4195.39,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! We noticed an issue with your payment of ₹4,857.46. Please review your payment and try again.

Reply to this message if you need help.",1,4857.46,80-90%
txn_002036,cust_0382,22132.11,0.9093,0.9965,HIGH,sms,aggressive_recovery,payment_reminder,20124.73,"HIGH priority because of high recovery probability, high customer intent, high customer reliability, strong contactability, low recovery friction.","Hi! We noticed that your payment of ₹22,132.11 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,22132.11,90-100%
